,NORD,CNOR,CSUD,SUD,SARD,SICI
timesteps,,,,,,
2015-01-20T17:00:00,44160719.57,7639862.464,10982894.2,5807140.628,2015937.418,4180778.81
2015-01-20T18:00:00,42420556.69,7372135.434,10811709.69,5676828.33,2008286.256,4186745.521
2015-01-20T19:00:00,39785212.29,6804218.191,10112701.78,5711213.876,1932283.733,4023861.342
2015-01-20T20:00:00,36915406.34,6320156.001,9377514.007,5310662.491,1796463.507,3756003.464
2015-01-20T21:00:00,33230183.47,5650709.2,8463535.507,4757230.909,1643882.225,3398359.38
2015-01-20T22:00:00,30164657.35,5017622.174,7499612.884,4257079.35,1480410.088,2990309.284
2015-01-20T23:00:00,27166771.86,4416532.956,6889979.623,3499610.013,1316408.349,2631022.358
2015-01-21T00:00:00,25728996.57,4150630.774,6351960.128,3225529.56,1232145.973,2414723.722
2015-01-21T01:00:00,24835863.76,4018465.46,6031714.794,3128434.754,1185520.61,2298305.589
2015-01-21T02:00:00,24629388.31,3944818.945,5949387.268,3075212.773,1164875.975,2238549.743
2015-01-21T03:00:00,24999783.14,3984842.442,6007399.98,3107489.644,1173502.547,2256197.976
2015-01-21T04:00:00,26628895.92,4247892.805,6404940.38,3350445.215,1236178.544,2401563.553
2015-01-21T05:00:00,31376664.56,4954956.597,7444562.634,3704869.016,1411189.235,2749605.081
2015-01-21T06:00:00,37021522.63,5801924.853,8590335.731,4242892.945,1632148.12,3151047.827
2015-01-21T07:00:00,40063635.69,6408014.943,9188010.778,4389598.172,1691231.408,3366571.344
2015-01-21T08:00:00,40305446.92,6580253.381,9439430.715,4617309.814,1729983.584,3406811.304
2015-01-21T09:00:00,40493034.65,6687636.134,9355154.437,4502479.631,1659289.201,3285601.376
2015-01-21T10:00:00,40173840.39,6623745.82,9036071.202,4301936.8,1582262.05,3155194.076
2015-01-21T11:00:00,38220102.93,6206422.937,9328650.5,4372248.099,1627320.276,3097876.364
2015-01-21T12:00:00,38597048.69,6142369.521,9202637.6,4440094.443,1610983.209,3143950.963
